text,metadata,level
"Quyết định này của Giám đốc Đại học Bách khoa Hà Nội ban hành Quy định về việc xét, cấp học bổng trao đổi sinh viên.  Quyết định dựa trên các luật, nghị định và quy chế hiện hành của nhà trường về giáo dục đại học, tổ chức hoạt động, quản lý tài chính và chi tiêu nội bộ.  Nội dung chi tiết của quy định về xét, cấp học bổng được ban hành kèm theo quyết định. Quyết định có hiệu lực kể từ ngày ký và giao các đơn vị, cá nhân liên quan chịu trách nhiệm thi hành.
","{'id': ['0', '1', '2', '3'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Văn bản là quy định của Giám đốc Đại học Bách khoa Hà Nội về việc cấp học bổng trao đổi sinh viên.  Nội dung chính bao gồm:

* **Phạm vi và đối tượng:** Học bổng dành cho sinh viên chính quy ĐHBK Hà Nội tham gia học tập/thực tập ngắn hạn (tối đa 6 tháng) tại các đơn vị đối tác nước ngoài (trường, doanh nghiệp).

* **Mục đích:**  Hỗ trợ sinh viên nâng cao trình độ chuyên môn, ngoại ngữ, kỹ năng;  nâng cao chất lượng đào tạo của trường; tăng cường hội nhập quốc tế và quảng bá hình ảnh ĐHBK Hà Nội; thu hút sinh viên giỏi.

* **Nguồn học bổng:** Từ kinh phí tự có của ĐHBK Hà Nội và nguồn tài trợ hợp pháp từ các tổ chức, cá nhân, doanh nghiệp.

* **Nguyên tắc xét cấp:**  Ưu tiên sinh viên có thành tích học tập, nghiên cứu khoa học và hoạt động Đoàn - Hội tốt. Quá trình xét cấp công khai, minh bạch và tuân thủ quy định hiện hành. Mỗi sinh viên chỉ được nhận tối đa 1 lần học bổng trong suốt thời gian học tại ĐHBK Hà Nội.
","{'id': ['4', '5', '6', '7', '8'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Tóm tắt nội dung các cụm văn bản:

**Cụm văn bản 1 (Điều 4 & Điều 5.1):**  Quy định về học bổng trao đổi sinh viên. Mỗi sinh viên chỉ được nhận tối đa 1 lần học bổng trong suốt quá trình học.  Học bổng có giá trị tối đa 30 triệu đồng/sinh viên và không được cấp bằng tiền mặt.  Sinh viên bị loại khỏi xét học bổng nếu: đang bị kỷ luật, học quá thời gian quy định, theo học chương trình đào tạo cấp bằng duy nhất từ trường đối tác nước ngoài, hoặc đã từng bị hủy và phải hoàn trả học bổng.


**Cụm văn bản 2 (Điều 5.2 & 5.3):**  Chi tiết về hình thức hỗ trợ học bổng. Học bổng bao gồm vé máy bay khứ hồi và bảo hiểm du lịch quốc tế.  Nếu tổng chi phí vé máy bay và bảo hiểm vượt quá 30 triệu đồng, sinh viên phải tự trả phần chênh lệch.


**Cụm văn bản 3 (Chương III, các điểm e, g, và phần mô tả trách nhiệm của các ban/phòng):**  Mô tả về tiêu chuẩn, hồ sơ, quy trình đăng ký xét cấp học bổng và phân công trách nhiệm của các đơn vị liên quan.  Bao gồm:  Ban Công tác sinh viên (thu hồi học bổng cho sinh viên vi phạm, thống kê đánh giá hàng năm); Ban Hợp tác đối ngoại (phối hợp với đối tác nước ngoài, hỗ trợ sinh viên trong quá trình học tập tại nước ngoài); Ban Đào tạo (cung cấp kết quả học tập, hướng dẫn thủ tục nghỉ học, nhập học lại, công nhận học phần); Ban Tài chính - Kế hoạch (quản lý kinh phí, cấp học bổng, thu hồi học bổng); và các đơn vị quản ngành (phối hợp xây dựng chương trình trao đổi, hỗ trợ sinh viên, xét công nhận học phần).


**Cụm văn bản 4 (Điều 13):**  Giới thiệu về Hội đồng xét, cấp học bổng trao đổi sinh viên (chức năng không được nêu rõ trong đoạn trích dẫn).
","{'id': ['9', '10', '22', '23', '24', '25'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Chương III nêu rõ tiêu chuẩn, hồ sơ và quy trình đăng ký xét cấp học bổng trao đổi sinh viên.

**Điều 6 (Tiêu chuẩn):** Sinh viên năm 3 trở lên muốn đăng ký học bổng trao đổi phải đáp ứng:

* Điểm trung bình tích lũy (CPA) loại giỏi trở lên (≥ 3.2).
* Trình độ ngoại ngữ đáp ứng yêu cầu của đơn vị đối tác.
* Điểm rèn luyện trung bình tích lũy loại giỏi trở lên (≥ 80 điểm).
* Môn học/nội dung thực tập tại nước ngoài phù hợp với ngành học tại ĐHBK Hà Nội.

**Điều 7 (Hồ sơ):**  Bao gồm:

* Đơn đăng ký (theo mẫu Phụ lục).
* Minh chứng trình độ ngoại ngữ (nếu cần).
* Giấy tờ khác (nếu quy định).
* Minh chứng thành tích học tập, nghiên cứu, hoạt động Đoàn – Hội (nếu có).

**Điều 8 (Quy trình):**  Quy trình đăng ký, xét, cấp học bổng trao đổi sinh viên (chi tiết quy trình không được cung cấp trong đoạn văn bản).
","{'id': ['11', '12', '13'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Tóm tắt nội dung chính của các cụm văn bản:

**Điều 8: Quy trình đăng ký, xét, cấp học bổng trao đổi sinh viên:**  Quy trình này bao gồm các bước: (1) Ban Công tác sinh viên công khai thông tin về học bổng (ít nhất 2 tuần trước hạn đăng ký); (2) Sinh viên đăng ký online và nộp hồ sơ giấy; (3) Ban Công tác sinh viên tổng hợp hồ sơ và báo cáo Hội đồng xét học bổng; (4) Hội đồng có thể phỏng vấn và xếp hạng ứng viên; (5) Ban Công tác sinh viên làm hồ sơ trình Giám đốc Đại học ra quyết định cấp học bổng.  Điều này cũng đề cập đến một số giấy tờ cần thiết như bản sao hộ chiếu, thẻ lên máy bay và chứng nhận kết quả học tập từ trường đối tác.

**Điều 12: Trách nhiệm của các đơn vị liên quan:**  Điều này nêu rõ trách nhiệm của Ban Công tác sinh viên (tiếp nhận, thẩm định hồ sơ, trình hồ sơ lên Hội đồng, trình Giám đốc phê duyệt, tiếp nhận báo cáo quyết toán, thu hồi học bổng nếu vi phạm, thống kê đánh giá hàng năm) và Ban Hợp tác đối ngoại (phối hợp với các đơn vị liên quan trong việc xét học bổng, hỗ trợ sinh viên trong quá trình học tập ở nước ngoài, phối hợp xét công nhận học phần tương đương).

**Điều 13: Hội đồng xét, cấp học bổng trao đổi sinh viên:** Điều này mô tả thành phần và trách nhiệm của Hội đồng xét học bổng. Hội đồng được thành lập theo quyết định của Giám đốc Đại học, có trách nhiệm xét và đề nghị cấp học bổng, đề xuất sửa đổi, bổ sung quy định. Thành viên bao gồm Chủ tịch (Phó Giám đốc phụ trách công tác sinh viên), Thường trực (Trưởng ban Công tác sinh viên) và các đại diện từ các ban khác như Ban Công tác sinh viên, Hợp tác đối ngoại, Đào tạo, Tài chính - Kế hoạch và đơn vị quản ngành có sinh viên đăng ký học bổng.

**Điều 14: Điều khoản thi hành:** Quy định này có hiệu lực kể từ ngày ký quyết định ban hành và các quy định trước đây trái với quy định này sẽ hết hiệu lực.
","{'id': ['14', '15', '20', '21', '26', '27'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Tài liệu này quy định về học bổng trao đổi sinh viên của Đại học Bách Khoa Hà Nội.  Nội dung chính bao gồm:

* **Quy trình cấp học bổng:** Ban Công tác sinh viên chuẩn bị hồ sơ báo cáo Giám đốc để quyết định cấp học bổng.

* **Điều kiện và xử lý vi phạm:**  Sinh viên bị hủy học bổng và phải bồi hoàn 100% nếu không làm thủ tục sang nước ngoài, không hoàn thành chương trình học, không về nước đúng hạn hoặc vi phạm quy định của nước sở tại/đối tác. Việc vi phạm cũng dẫn đến bị thu hồi học bổng và không được tham gia các chương trình học bổng khác, thậm chí bị kỷ luật theo quy định của trường.

* **Trách nhiệm của sinh viên:** Sinh viên phải phối hợp làm thủ tục xuất cảnh, liên hệ đối tác lập kế hoạch học tập, tuân thủ quy định của chương trình học bổng và pháp luật của Việt Nam và nước sở tại, chủ động liên hệ đối tác để được cấp chứng nhận kết quả học tập, báo cáo kết quả học tập cho Ban Công tác sinh viên sau khi về nước (trong vòng 15 ngày), và nộp hồ sơ quyết toán học bổng.

* **Điều khoản thi hành:** Quy định có hiệu lực kể từ ngày ký, các quy định trước đây trái với quy định này sẽ hết hiệu lực. Trường hợp vướng mắc, các đơn vị liên quan báo cáo Giám đốc Đại học thông qua Ban Công tác sinh viên để đề xuất sửa đổi, bổ sung.
","{'id': ['16', '17', '18', '19', '28'], 'source': ['QĐ ban hành Quy định học bổng trao đổi.txt']}",1
"Tài liệu này là quy định của Giám đốc Đại học Bách Khoa Hà Nội về việc xét và cấp học bổng trao đổi sinh viên.  Nội dung chính bao gồm các phần sau:

**1. Tổng quan về học bổng:** Học bổng dành cho sinh viên chính quy ĐHBK Hà Nội tham gia học tập/thực tập ngắn hạn (tối đa 6 tháng) tại các đơn vị đối tác nước ngoài. Nguồn kinh phí từ ngân sách trường và các nguồn tài trợ hợp pháp khác. Mục đích là hỗ trợ sinh viên nâng cao trình độ, chất lượng đào tạo của trường, tăng cường hội nhập quốc tế và thu hút sinh viên giỏi. Mỗi sinh viên chỉ được nhận tối đa 1 lần học bổng trong suốt thời gian học tại trường.  Học bổng tối đa 30 triệu đồng/sinh viên, bao gồm vé máy bay khứ hồi và bảo hiểm du lịch quốc tế (phần chênh lệch nếu vượt quá 30 triệu sinh viên tự chi trả), không được cấp bằng tiền mặt.

**2. Điều kiện và tiêu chuẩn:** Sinh viên năm 3 trở lên, có điểm trung bình tích lũy (CPA) ≥ 3.2, điểm rèn luyện ≥ 80, trình độ ngoại ngữ đáp ứng yêu cầu của đơn vị đối tác và nội dung học tập/thực tập phù hợp với ngành học tại ĐHBK Hà Nội.

**3. Hồ sơ và quy trình đăng ký:**  Hồ sơ bao gồm đơn đăng ký, chứng minh trình độ ngoại ngữ (nếu cần), giấy tờ khác (nếu có) và chứng minh thành tích học tập, nghiên cứu, hoạt động Đoàn – Hội (nếu có). Quy trình gồm các bước: công khai thông tin, đăng ký online và nộp hồ sơ giấy, tổng hợp hồ sơ và báo cáo Hội đồng xét học bổng, phỏng vấn (nếu cần), xếp hạng ứng viên, trình Giám đốc phê duyệt và cấp học bổng.  Sau khi về nước, sinh viên phải nộp báo cáo kết quả học tập trong vòng 15 ngày và hồ sơ quyết toán học bổng.

**4. Trách nhiệm và xử lý vi phạm:**  Các ban/phòng liên quan (Ban Công tác sinh viên, Ban Hợp tác đối ngoại, Ban Đào tạo, Ban Tài chính - Kế hoạch và các đơn vị","{'id': [], 'source': []}",2
"SỔ TAY HƯỚNG DẪN SỬ DỤNG NHANH CÁC DỊCH VỤ CNTT DÙNG CHUNG TRONG TRƯỜNG ĐHBK HN 
Tài liệu lưu hành nội bộ
Trung tâm Mạng Thông tin
Văn phòng: P922 - Thư viện Tạ Quang Bửu - Trường ĐHBK HN
SĐT hotline Office 365: 0243 868 2203
SĐT hotline LMS/ Teams: 0243 868 3188
SĐT hotline Wifi HUST: 0243 668 1426
Trang web: https://bknic.hust.edu.vn/
Email: office-bknic@hust.edu.vn
I. MỤC ĐÍCH TÀI LIỆU3
II. PHẠM VI ÁP DỤNG3","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '0'}",0
"Trang web: https://bknic.hust.edu.vn/
Email: office-bknic@hust.edu.vn
I. MỤC ĐÍCH TÀI LIỆU3
II. PHẠM VI ÁP DỤNG3
III. NỘI DUNG3
1. Giới thiệu chung về Office 365 và hệ thống Wifi HUST
2. Hướng dẫn cài đặt Office 365 trên máy tính
3. Hướng dẫn quản lý tài khoản Office 365
3.1 Hướng dẫn tự đổi mật khẩu8
3.2 Hướng dẫn đăng ký mới hoặc reset lại mật khẩu bị mất
3.3 Hướng dẫn thiết lập xác thực hai lớp
4. Hướng dẫn sử dụng nhanh hệ thống wifi HUST","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '1'}",0
"3.1 Hướng dẫn tự đổi mật khẩu8
3.2 Hướng dẫn đăng ký mới hoặc reset lại mật khẩu bị mất
3.3 Hướng dẫn thiết lập xác thực hai lớp
4. Hướng dẫn sử dụng nhanh hệ thống wifi HUST
5. Hướng dẫn sử dụng các ứng dụng Office 365 và hệ thống LMS
5.1 Hướng dẫn sử dụng Teams
5.2 Hướng dẫn sinh viên làm bài kiểm tra trên Microsoft Teams
5.3 Hướng dẫn sinh viên nộp bài tập trên Microsoft Teams
5.4 Giới thiệu các phần mềm khác của Office 365
5.5 Hướng dẫn sử dụng LMS Moodle
 I. MỤC ĐÍCH TÀI LIỆU","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '2'}",0
"5.5 Hướng dẫn sử dụng LMS Moodle
 I. MỤC ĐÍCH TÀI LIỆU
 Tài liệu hỗ trợ cho sinh viên trường Đại học Bách Khoa Hà nội sử dụng nhanh một số các dịch vụ CNTT dùng chung thiết yếu trong Nhà trường như các phần mềm của Office 365, dịch vụ Wifi HUST, hệ thống LMS Moodle trong quá trình học tập tại Nhà trường. Tuy nhiên trong khuôn khổ tài liệu không thể đưa đầy đủ toàn bộ thông tin hướng dẫn sử dụng của tất cả các phần mềm dịch vụ CNTT mà chỉ tập trung giới thiệu những nội dung cơ bản nhất phục vụ học tập tại Nhà trường, để xem đầy đủ các hướng dẫn sử dụng các dịch vụ phần mềm cung cấp xin xem chi tiết tại website của TT MTT: https://bknic.hust.edu.vn/","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '3'}",0
"II. PHẠM VI ÁP DỤNG
Đối tượng sử dụng tài liệu là các bạn sinh viên trường Đại học Bách Khoa Hà nội. Tài liệu chỉ được lưu hành nội bộ.
III. NỘI DUNG
1. Giới thiệu chung về Office 365 và hệ thống Wifi HUST","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '4'}",0
"III. NỘI DUNG
1. Giới thiệu chung về Office 365 và hệ thống Wifi HUST
Office 365 là một hệ thống gồm nhiều phần mềm hỗ trợ giảng dạy và học tập hiệu suất cao (bao gồm Word, PowerPoint, Excel, Outlook, OneNote, Publisher, Access, …). Office 365 được xem là phiên bản nâng cao của Microsoft Office truyền thống khi được tích hợp công nghệ điện toán đám mây giúp người dùng có thể truy cập và sử dụng mọi lúc mọi nơi cũng như chia sẻ trực tuyến với những người khác. Office 365 này cũng được Microsoft cung cấp trên nhiều nền tảng, thiết bị khác nhau như máy tính, máy tính bảng và điện thoại thông minh, và tất nhiên tất cả các dữ liệu trên các thiết bị này đều được đồng bộ theo thời gian thực.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '5'}",0
"Ngoài những ứng dụng cốt lõi như Word, Excel và PowerPoint là những công cụ văn phòng truyền thống của Microsofr (không được giới thiệu trong sổ tay này), Office 365 còn cung cấp thêm nhiều dịch vụ khác phục vụ cho các tổ chức và doanh nghiệp như Form, Yammer, Microsoft Teams, Sway, etc.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '6'}",0
"Bản quyền phần mềm Office 365 của Trường Đại học Bách Khoa Hà Nội cung cấp cho giảng viên/ sinh viên cho phép người dùng tiếp cận trải nghiệm Office trên tối đa trên 5 thiết bị gồm PC Windows/  máy MacOS và trên các thiết bị di động. Ngoài ra, Office 365 cho phép các tùy chọn triển khai mới linh hoạt mà người dùng cá nhân và/hoặc chuyên viên CNTT có thể chọn để cài đặt Office hoặc có thể chạy online trực tiếp từ trang https://office.com không giống các phiên bản Office truyền thống trước đây.
Hệ thống Wifi HUST là hệ thống wifi miễn phí cung cấp trên giảng đường, các phòng thí nghiệm để phục vụ giảng viên/ sinh viên phục vụ công tác học tập. Hệ thống Wifi Nhà trường được cung cấp miễn phí và sử dụng chính tài khoản Office 365 để đăng nhập sử dụng.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '7'}",0
"2. Hướng dẫn cài đặt Office 365 trên máy tính 
Lưu ý: Để cài đặt phiên bản mới sinh viên nên Gỡ hoặc xóa Microsoft cũ/hết hạn. Để cài đặt O365 các bạn theo các hướng dẫn sau:
Bước 1. Truy cập www.offfice.com và đăng nhập bằng tài khoản email trường cấp 
Bước 2. Chọn tài khoản email trường cấp 
Bước 3. Nhập vào mật khẩu email
Bước 4. Chọn chọn Install Office. 
Bước 5. Chọn Office 365 apps để tải về file cài đặt
Vào download để chạy bản OfficeSetup.exe vừa tải về máy theo các bước hướng dẫn
Bước 7. Click OfficeSetup .exe","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '8'}",0
"Bước 5. Chọn Office 365 apps để tải về file cài đặt
Vào download để chạy bản OfficeSetup.exe vừa tải về máy theo các bước hướng dẫn
Bước 7. Click OfficeSetup .exe 
Sau khi cài đặt xong, mở OneNote hoặc bất kỳ một ứng dung nào khác có trong Office 365 để kích hoạt bản quyền, nhập user vào với được cấp và nhấn Next để tiếp tục
Tiếp sau đó nhập user và password và nhấn Sign in để đăng nhập kích hoạt. Kích hoạt thành công nhấn Ok
3. Hướng dẫn quản lý tài khoản Office 365
Lưu ý: Các bạn sinh viên cần đổi mật khẩu ngay khi được cấp tài khoản. 
3.1 Hướng dẫn tự đổi mật khẩu","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '9'}",0
"3. Hướng dẫn quản lý tài khoản Office 365
Lưu ý: Các bạn sinh viên cần đổi mật khẩu ngay khi được cấp tài khoản. 
3.1 Hướng dẫn tự đổi mật khẩu
Bước 1: Đăng nhập vào địa chỉ ctt.hust.edu.vn
Bước 2: Sau khi đăng nhập “Đăng nhập”, chọn mục “Đổi mật khẩu”
Bước 3: Điền thông tin vào form đổi mật khẩu bao gồm
1. Thông tin cá nhân
Email muốn đổi. Ví dụ: lan.nth171234@sis.hust.edu.vn
Mật khẩu cũ
2. Mật khẩu mới: Nhập mật khẩu mới và xác nhận lại mật khẩu mới","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '10'}",0
"1. Thông tin cá nhân
Email muốn đổi. Ví dụ: lan.nth171234@sis.hust.edu.vn
Mật khẩu cũ
2. Mật khẩu mới: Nhập mật khẩu mới và xác nhận lại mật khẩu mới
(Lưu ý: Tất cả các bạn sinh viên của trường đại học Bách Khoa có thẻ sinh viên (vẫn còn hạn sử dụng thì đều có thể thực hiện việc đăng ký online)
3.2 Hướng dẫn đăng ký mới hoặc reset lại mật khẩu bị mấtTop of Form
Bước 1: Gõ địa chỉ ctt.hust.edu.vn
Chọn mục “Đăng nhập”
Bước 2: Trong trang “Đăng nhập”, chọn mục “Quên mật khẩu”
Bước 3: Điền thông tin vào form đăng ký bao gồm","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '11'}",0
"Bước 1: Gõ địa chỉ ctt.hust.edu.vn
Chọn mục “Đăng nhập”
Bước 2: Trong trang “Đăng nhập”, chọn mục “Quên mật khẩu”
Bước 3: Điền thông tin vào form đăng ký bao gồm
1. Thông tin cá nhân
Mã số sinh viên
Điện thoại
Email đã đăng ký với phòng CTSV 
CMT hoặc thẻ căn cước
Nơi cấp CMT hoặc thẻ căn cước
Ngày cấp CMT hoặc thẻ căn cước theo định dạng dd/mm/yyyy
2. Nhấn nút “Chọn ảnh” để tải ảnh CMT của bạn
3. Nhấn vào nút “Gửi thông tin”","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '12'}",0
"Ngày cấp CMT hoặc thẻ căn cước theo định dạng dd/mm/yyyy
2. Nhấn nút “Chọn ảnh” để tải ảnh CMT của bạn
3. Nhấn vào nút “Gửi thông tin”
Mỗi sinh viên được tạo một tài khoản email sinh viên có định dạng là “tên sinh viên” . “viết tắt họ đêm” “mã sinh viên bỏ số 20 ở đầu” @sis.hust.edu.vn
Ví dụ: Sinh viên tên là Nguyễn Thị Hoàng Lan mã sinh viên20171234 có địa chỉ hòm thư là : lan.nth171234@sis.hust.edu.vn
Để đăng ký tạo hòm thư mới hoặc đổi mật khẩu hòm thư cũ sinh viên thực hiện các bước như trên.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '13'}",0
"Để đăng ký tạo hòm thư mới hoặc đổi mật khẩu hòm thư cũ sinh viên thực hiện các bước như trên.
(Lưu ý: Tất cả các bạn sinh viên của trường đại học Bách Khoa có thẻ sinh viên (vẫn còn hạn sử dụng thì đều có thể thực hiện việc đăng ký online)
3.3 Hướng dẫn thiết lập xác thực hai lớp
Bảo mật 2 lớp, hay còn gọi tắt là 2FA (2-factor authentication) là việc thêm một bước vào hoạt động đăng nhập thông thường của bạn. Nếu không có 2FA, bạn sẽ chỉ nhập tên người dùng và mật khẩu để đăng nhập vào hệ thống, tài khoản của mình. Phần mật khẩu sẽ là tầng bảo vệ duy nhất cho tài khoản. Trong khi đó, lớp bảo mật thứ hai được thêm vào sẽ giúp bạn bảo vệ tài khoản tốt hơn.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '14'}",0
"Sau khi người quản trị bên bạn kích hoạt tổ chức và tài khoản của bạn, để sử dụng tính năng xác thực đa yếu tố (MFA), bạn phải thiết lập tài khoản người dùng để sử dụng tính năng này. Quá trình này sẽ chỉ diễn ra trong khoảng một phút trở lên. Đăng nhập vào Microsoft 365 bằng tài khoản cơ quan hoặc trường học bằng mật khẩu của bạn như bạn thường làm. Sau khi chọn Đăng nhập,bạn sẽ được nhắc để biết thêm thông tin.
Một hộp thoại cho bạn biết rằng cần có thêm thông tin để hoàn thành quá trình đăng nhập của bạn
Chọn Tiếp theo/ Next.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '15'}",0
"Một hộp thoại cho bạn biết rằng cần có thêm thông tin để hoàn thành quá trình đăng nhập của bạn
Chọn Tiếp theo/ Next.
Phương pháp xác thực mặc định là sử dụng ứng dụng Microsoft Authenticator miễn phí. Bạn cần cài đặt ứng dụng trên thiết bị di động của mình, chọn Tiếp theo, rồi làm theo lời nhắc để thêm tài khoản này. Nếu bạn chưa cài đặt ứng dụng này, có một liên kết được cung cấp để tải xuống.
Ngoài ra, nếu thay vào đó bạn muốn sử dụng tin nhắn SMS được gửi đến điện thoại của mình, hãy chọn Tôi muốn thiết lập một phương thức khác. Microsoft 365 số di động của bạn, sau đó gửi cho bạn tin nhắn SMS có chứa mã 6 chữ số để xác minh thiết bị của bạn.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '16'}",0
"Nhập mã xác thực được gửi đến tin nhắn điện thoại và lựa chọn “Kiểm chứng”
Xác thực thành công, lựa chọn “Hoàn tất”
Mỗi lần đăng nhập trên một máy tính lạ ngoài mật khẩu sẽ xác thực qua tin nhắn OTP gửi đến điện thoại, chúng ta cần nhập mã OTP – One Time Password và lựa chọn “Kiểm chứng”
Sau khi bạn hoàn thành các hướng dẫn để chỉ định phương pháp xác minh bổ sung, vào lần đăng nhập tiếp theo vào Microsoft 365, bạn sẽ được nhắc cung cấp thông tin hoặc hành động xác minh bổ sung, chẳng hạn như nhập mã xác minh do ứng dụng trình xác thực cung cấp hoặc gửi cho bạn qua tin nhắn văn bản.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '17'}",0
"Ngoài ra, bạn có thể vào trực tiếp liên kết https://mysignins.microsoft.com/ để thay đổi các phương thức xác thực.
Giao diện tuỳ chỉnh xác thức hai yếu tố trên https://mysignins.microsoft.com
4. Hướng dẫn sử dụng nhanh hệ thống wifi HUST
Bước 1: Tham gia vào một mạng Wifi HUST đang hiện có","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '18'}",0
"Giao diện tuỳ chỉnh xác thức hai yếu tố trên https://mysignins.microsoft.com
4. Hướng dẫn sử dụng nhanh hệ thống wifi HUST
Bước 1: Tham gia vào một mạng Wifi HUST đang hiện có
Bước 2: Kết nối vào Internet và xác thực bằng cách sử dụng tài khoản Office 365. Sau khi Bước 1 thành công, người dùng mở một trình duyệt bất kỳ như Chrome, IE, FireFox... và gõ vào một địa chỉ kết nối đến một trang mạng bất kỳ (ví dụ: dantri.com.vn) thì trên màn hình hiển thị của các thiết bị di động, laptop, desktop sẽ tự động hiển thị màn hình đăng nhập như bên dưới:","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '19'}",0
"Người dùng gõ thông tin tài khoản người sử dụng và mật khẩu Office 365 cá nhân của mình được Nhà trường cấp, sau đó nhấn nút ""Connect"" để thực hiện việc kết nối. Phần username chỉ điền tên cá nhân hòm thư không cần đuôi :@hust.edu.vn"" ví dụ: anh.nguyenvan (không cần đuôi @hust.edu.vn).
Một vài chú ý:
Trong trường hợp một số máy không tự động bật màn hình đăng nhập thì người dùng có thể tự thao tác bằng cách mở một trình duyệt bất kỳ( IE, FireFox, Chrome.. ) sau đó vào thanh địa chỉ gõ một link website bất kỳ( Ex: https://hust.edu.vn) thì trên màn hinh sẽ đẩy ra giao diện đăng nhập và kết nối như trên.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '20'}",0
"Khuyến cáo cài đặt đồng thời một số trình duyệt như Chrome, IE, Firefox. Trong trường hợp khi người sử dụng đã bật trình duyệt và gõ đường link kết nối internet mà vẫn không xuất hiện giao diện đăng nhập thậm chí đã tự thao tác như bước trên thì thông thường do trình duyệt đã quá nặng các file cookie, cache. Người dùng cần phải làm nhẹ trình duyệt của mình bằng cách vào ""Cài đặt"" trên trình duyệt để xóa các file đó. Một cách đơn giản khác, người dùng cũng có thể sử dụng phần mềm miễn phí CCleaner để dọn dẹp máy tính gồm cả trình duyệt của mình. 
Do trên hệ thống có giới hạn thời gian sử dụng Internet của mỗi người dùng, cho nên hết thời gian này người dùng sẽ phải đăng nhập lại, cụ thể sẽ quay lại Bước 2 để kết nối bình thường.","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '21'}",0
"Do trên hệ thống có giới hạn thời gian sử dụng Internet của mỗi người dùng, cho nên hết thời gian này người dùng sẽ phải đăng nhập lại, cụ thể sẽ quay lại Bước 2 để kết nối bình thường.
5. Hướng dẫn sử dụng các ứng dụng Office 365 và hệ thống LMS
5.1 Hướng dẫn sử dụng Teams","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '22'}",0
"5.1 Hướng dẫn sử dụng Teams
Microsoft Teams là ứng dụng trò chuyện, họp, gọi và cộng tác trực tuyến bất kể bạn ở đâu. Microsoft Teams là một trong những phần mềm dạy học trực tuyến được dùng để dạy học và làm việc online giúp nhóm của bạn duy trì được công việc từ xa đồng thời nâng cao hiệu suất làm việc. Trường Đại học Bách Khoa Hà nội sử dụng Microsoft Teams để phục vụ giảng dạy từ xa thời gian thực. Để sử dụng Microsoft Teams học trực tuyến, sinh viên có thể lựa chọn sử dụng ứng dụng trên web browser hoặc sử dụng ứng dụng cài đặt trực tiếp trên hệ điều hành Windows (hoặc MacOS), hoặc sử dụng trên điện thoại (Android/ hoặc iOS). Hướng dẫn nhanh sử dụng Microsoft Teams trên web browser (sử dụng trên ứng dụng app hoàn toàn tương tự).","{'source': 'Sổ tay sử dụng các dịch vụ CNTT cơ bản.txt', 'id': '23'}",0
